clase_es,clase_en,codigo_clase,modo,categoria_legible,resultado_legible,nota
Cantero,Quarrier,quarrier,receta de compatibilidad,Bricklayers: montaje de ladrillos,Stonetile normal piedra ×1,—
Cantero,Quarrier,quarrier,receta de compatibilidad,Bricklayers: montaje de ladrillos,Stonetile shiny piedra ×1,—
Cantero,Quarrier,quarrier,receta de compatibilidad,Bricklayers: montaje de ladrillos,Stonetiles dull piedra ×1,—
Cantero,Quarrier,quarrier,receta de compatibilidad,Bricklayers: montaje de ladrillos,Stonetiles polished piedra ×1,—
Cantero,Quarrier,quarrier,receta de compatibilidad,Bricklayers: montaje de ladrillos,Smallstonebricks piedra ×2,—
Cantero,Quarrier,quarrier,receta de compatibilidad,Bricklayers: montaje de ladrillos,Smallstonebrickslab piedra abajo libre ×2,—
Cantero,Quarrier,quarrier,receta de compatibilidad,Bricklayers: montaje de ladrillos,Smallstonebrickstairs piedra up norte libre ×2,—
Cantero,Quarrier,quarrier,receta de compatibilidad,Stone Quarry: cantería,Plugandfeather metal 0 abajo norte ×4,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Bombas y explosivos,Bomb mineral ×8,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Bombas y explosivos,Bomb piedra ×8,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Bombas y explosivos,Bomb scrap ×8,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Bombas y explosivos,Bomb scrap ×8,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Bombas y explosivos,Bomb scrap ×8,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Lime ×2,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Salt ×4,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Powder oretype ×4,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Saltpeter ×2,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Powder sílex ×2,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Powder alumbre ×2,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Powder charcoal ×2,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Bonemeal ×2,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Bonemeal ×1,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Powder iron oxide ×4,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Molienda,Powder iron oxide ×4,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Faroles y linternas,Spelunkinglantern ×1,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Tierra mineral para batear,Tierra mineral carbonosa ×1,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Tierra mineral para batear,Tierra mineral cristalina ×1,—
Espeleólogo,Spelunker,spelunker,mesa de crafteo normal,Tierra mineral para batear,Tierra mineral metálica ×1,—
Espeleólogo,Spelunker,spelunker,estación especial,Cuba de mezclas y alquimia,Tierra mineral carbonosa ×1,—
Espeleólogo,Spelunker,spelunker,estación especial,Cuba de mezclas y alquimia,Tierra mineral cristalina ×1,—
Espeleólogo,Spelunker,spelunker,estación especial,Cuba de mezclas y alquimia,Tierra mineral metálica ×1,—
Espeleólogo,Spelunker,spelunker,estación especial,Cuba de mezclas y alquimia,Lime ×4,—
Espeleólogo,Spelunker,spelunker,estación especial,Cuba de mezclas y alquimia,Saltpeter ×8,—
Espeleólogo,Spelunker,spelunker,estación especial,Cuba de mezclas y alquimia,Salt ×4,—
Espeleólogo,Spelunker,spelunker,estación especial,Cuba de mezclas y alquimia,Powder oretype ×4,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit genérica ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit genérica ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit genérica ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit genérica ×4,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit genérica ×4,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit genérica ×4,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit casco ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit shoulder ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit upperbody ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit upperbodyover ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit lowerbody ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit foot ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit hand ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit neck ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit face ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit waist ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit arm ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit emblem ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Kits de ropa y costura,Clothingassemblykit emblem ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Fibras,Fibras de lino ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Fibras,Cordel de lino ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Fibras,Hay envejecido vertical ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Tejado inclinado paja este libre ×4,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Cumbrera de tejado paja norte-sur libre ×4,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Punta de tejado paja libre ×4,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Esquina interior de tejado paja este libre ×4,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Esquina exterior de tejado paja este libre ×4,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Tejado inclinado paja envejecida este libre ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Cumbrera de tejado paja envejecida norte-sur libre ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Punta de tejado paja envejecida libre ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Esquina interior de tejado paja envejecida este libre ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Esquina exterior de tejado paja envejecida este libre ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Tejado inclinado paja este libre ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Cumbrera de tejado paja norte-sur libre ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Punta de tejado paja libre ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Esquina interior de tejado paja este libre ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Tejados y piezas de cubierta,Esquina exterior de tejado paja este libre ×16,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra azul diamante centro ×20,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra azul diamante esquina ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra azul diamante borde ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra azul diamante esquina con clavos ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra azul diamante borde con clavos ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra azul diamante centro ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra mediana negra norte-sur ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra mediana azul norte-sur ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra mediana turquesa norte-sur ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra pequeña negra ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra pequeña azul ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra pequeña marrón ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra pequeña morada ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra pequeña roja ×1,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra pequeña turquesa ×2,—
Sastre,Tailor,tailor,mesa de crafteo normal,Alfombras y tapices de suelo,Alfombra pequeña turquesa 2 ×2,—
Sastre,Tailor,tailor,receta de compatibilidad,Tailor's Delight: fibras,Fibras de lino ×1,—
Sastre,Tailor,tailor,receta de compatibilidad,Tailor's Delight: fibras,Cordel de lino ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Arbustos,Fruitingbushcutting berrytype libre ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Esquejes y recortes de plantas,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Bolsa de fructificación,Fruitingbag empty ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tintado de vidrio,Glass azul ×8,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tintado de vidrio,Glass violet ×8,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tintado de vidrio,Glass roja ×8,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tintado de vidrio,Glass yellow ×8,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tintado de vidrio,Glass marrón ×8,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tintado de vidrio,Glass pink ×8,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tintado de vidrio,Glass green ×8,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tintado de vidrio,Glass vintage ×8,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tintado de vidrio,Glass cuarzo ×8,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tintado de vidrio,Glass smoky ×8,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Trabajo de vidrio,Cuarzo transparente ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Trabajo de vidrio,Glasspane leaded wood este-oeste ×4,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Líquidos y recipientes,Barrel ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Líquidos y recipientes,Woodbucket ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Líquidos y recipientes,Fruitpress norte-sur ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Líquidos y recipientes,Verticalboiler oeste ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Líquidos y recipientes,Condenser oeste ×1,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tejados y piezas de cubierta,Tejado inclinado sod este libre ×16,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tejados y piezas de cubierta,Cumbrera de tejado sod norte-sur libre ×16,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tejados y piezas de cubierta,Punta de tejado sod libre ×2,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tejados y piezas de cubierta,Esquina interior de tejado sod este libre ×16,—
Viticultor,Vintner,vintner,mesa de crafteo normal,Tejados y piezas de cubierta,Esquina exterior de tejado sod este libre ×16,—
Viticultor,Vintner,vintner,estación especial,Mesa de germinación,Fruittree cutting ×1,—
Viticultor,Vintner,vintner,estación especial,Mesa de germinación,Fruitingbushcutting berrytype libre ×1,—
Viticultor,Vintner,vintner,receta de compatibilidad,A Culinary Artillery: embotellado,Bottlerack envejecido envejecido norte ×2,—
Viticultor,Vintner,vintner,receta de compatibilidad,A Culinary Artillery: embotellado,Bottle glass color fired ×8,—
Viticultor,Vintner,vintner,receta de compatibilidad,A Culinary Artillery: embotellado,Cork genérica ×16,—
Viticultor,Vintner,vintner,receta de compatibilidad,Alchemy: vidrio de alquimia,Herbrack wood metal ×2,—
Viticultor,Vintner,vintner,receta de compatibilidad,Alchemy: vidrio de alquimia,Potionflask normal liso ×2,—
Viticultor,Vintner,vintner,receta de compatibilidad,Alchemy: vidrio de alquimia,Potionflask round liso ×2,—
Viticultor,Vintner,vintner,receta de compatibilidad,Alchemy: vidrio de alquimia,Potionflask tube liso ×2,—
Viticultor,Vintner,vintner,receta de compatibilidad,Food Shelves: almacenamiento de líquidos,Tunrack normal norte ×1,—
Viticultor,Vintner,vintner,receta de compatibilidad,Food Shelves: almacenamiento de líquidos,Tun normal ×1,—
Viticultor,Vintner,vintner,receta de compatibilidad,Food Shelves: almacenamiento de líquidos,Barrelrack normal este ×1,—
Viticultor,Vintner,vintner,receta de compatibilidad,Food Shelves: almacenamiento de líquidos,Buckethook normal este ×1,—
Viticultor,Vintner,vintner,receta de compatibilidad,NDL Mushroom Growth: cultivo,Basetrough ×1,—
Viticultor,Vintner,vintner,receta de compatibilidad,NDL Mushroom Growth: cultivo,Mushroomspores mushroom ×1,—
Viticultor,Vintner,vintner,receta de compatibilidad,Substrate: cultivo,Growbed ×1,—
Viticultor,Vintner,vintner,receta de compatibilidad,Substrate: cultivo,Fruitingbag ×1,—
